CUNY BRONX COMMUNITY COLLE,4293,$00K,Below 50K
N.Y.C. HOUSING AUTHORITY,34202,$70K,Above 50K
HRA/DEPARTMENT OF SOCIAL S,56058,$60K,Above 50K
N.Y.C. HOUSING AUTHORITY,56058,$50K,Below 50K
N.Y.C. TRANSIT AUTHORITY,341,$70K,Above 50K
POLICE DEPARTMENT,70235,$90K,Above 50K
DEPARTMENT OF TRANSPORTATI,91529,$40K,Below 50K
FIRE DEPARTMENT,70360,$80K,Above 50K
N.Y.C. TRANSIT AUTHORITY,320,$70K,Above 50K
POLICE DEPARTMENT,7021C,$110K,Above 50K
FIRE DEPARTMENT,70310,$70K,Above 50K
POLICE DEPARTMENT,70235,$90K,Above 50K
FIRE DEPARTMENT,53053,$30K,Below 50K
DISTRICT ATTORNEY-NEW YORK,30114,$60K,Above 50K
FIRE DEPARTMENT,70310,$70K,Above 50K
N.Y.C. HOUSING AUTHORITY,90698,$00K,Below 50K
DEPARTMENT OF HOMELESS SER,70810,$30K,Below 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,650,$70K,Above 50K
POLICE DEPARTMENT,60817,$30K,Below 50K
POLICE DEPARTMENT,71651,$20K,Below 50K
POLICE DEPARTMENT,90644,$30K,Below 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,683,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,639,$100K,Above 50K
N.Y.C. TRANSIT AUTHORITY,412,$60K,Above 50K
DEPARTMENT OF PARKS & RECR,80633,$00K,Below 50K
DEPARTMENT OF CORRECTION,70467,$70K,Above 50K
CUNY QUEENSBOROUGH COMMUNI,4058,$50K,Below 50K
N.Y.C. TRANSIT AUTHORITY,387,$50K,Below 50K
N.Y.C. TRANSIT AUTHORITY,978,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,884,$70K,Above 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,339,$50K,Below 50K
DEPARTMENT OF EDUCATION,56056,$30K,Below 50K
DEPARTMENT OF SANITATION,92510,$00K,Below 50K
N.Y.C. HOUSING AUTHORITY,90645,$20K,Below 50K
DEPARTMENT OF CORRECTION,70410,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,341,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,578,$80K,Above 50K
DEPARTMENT OF FINANCE,0667A,$00K,Below 50K
DEPARTMENT OF EDUCATION,56058,$50K,Below 50K
N.Y.C. TRANSIT AUTHORITY,563,$90K,Above 50K
DEPARTMENT OF SANITATION,70112,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,912,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,878,$70K,Above 50K
DEPARTMENT OF ENVIRONMENTA,10081,$110K,Above 50K
HRA/DEPARTMENT OF SOCIAL S,52314,$40K,Below 50K
OFFICE OF THE COMPTROLLER,6711,$50K,Below 50K
FIRE DEPARTMENT,70310,$70K,Above 50K
POLICE DEPARTMENT,7021A,$80K,Above 50K
DEPARTMENT OF PARKS & RECR,91915,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,734,$70K,Above 50K
DISTRICT ATTORNEY-NEW YORK,30832,$70K,Above 50K
POLICE DEPARTMENT,7021A,$80K,Above 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
FIRE DEPARTMENT,53054,$50K,Below 50K
FINANCIAL INFORMATION SERV,10050,$120K,Above 50K
N.Y.C. HOUSING AUTHORITY,80202,$50K,Below 50K
N.Y.C. TRANSIT AUTHORITY,321,$60K,Above 50K
DEPARTMENT OF EDUCATION,51222,$60K,Above 50K
TAXI AND LIMOUSINE COMMISS,35116,$30K,Below 50K
N.Y.C. HOUSING AUTHORITY,90710,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,813,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,821,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,609,$40K,Below 50K
DEPARTMENT OF EDUCATION,1263A,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,815,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,912,$60K,Above 50K
BOARD OF ELECTIONS,94367,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,978,$90K,Above 50K
N.Y.C. TRANSIT AUTHORITY,683,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,912,$60K,Above 50K
DEPARTMENT OF CORRECTION,70410,$70K,Above 50K
POLICE DEPARTMENT,71012,$40K,Below 50K
POLICE DEPARTMENT,70210,$40K,Below 50K
DEPARTMENT OF SANITATION,70112,$60K,Above 50K
DEPARTMENT OF EDUCATION,54485,$60K,Above 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
FIRE DEPARTMENT,70310,$70K,Above 50K
DEPARTMENT OF TRANSPORTATI,20215,$80K,Above 50K
N.Y.C. TRANSIT AUTHORITY,339,$50K,Below 50K
N.Y.C. HOUSING AUTHORITY,80201,$50K,Below 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
POLICE DEPARTMENT,70210,$50K,Below 50K
DEPARTMENT OF CITYWIDE ADM,10209,$00K,Below 50K
HRA/DEPARTMENT OF SOCIAL S,52304,$40K,Below 50K
N.Y.C. TRANSIT AUTHORITY,00T26,$70K,Above 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
POLICE DEPARTMENT,7023B,$110K,Above 50K
LAW DEPARTMENT,30080,$40K,Below 50K
DISTRICT ATTORNEY-KINGS CO,56056,$30K,Below 50K
DEPARTMENT OF FINANCE,40523,$50K,Below 50K
DEPARTMENT OF SANITATION,92510,$00K,Below 50K
TRIBOROUGH BRIDGE AND TUNN,10050,$80K,Above 50K
DEPARTMENT OF TRANSPORTATI,91556,$50K,Below 50K
DEPARTMENT OF ENVIRONMENTA,13651,$60K,Above 50K
DEPARTMENT OF FINANCE,10124,$50K,Below 50K
TRIBOROUGH BRIDGE AND TUNN,70710,$60K,Above 50K
DEPARTMENT OF HEALTH AND M,5304A,$180K,Above 50K
POLICE DEPARTMENT,71651,$20K,Below 50K
N.Y.C. TRANSIT AUTHORITY,975,$80K,Above 50K
N.Y.C. TRANSIT AUTHORITY,609,$60K,Above 50K
OFFICE OF MANAGEMENT AND B,13264,$190K,Above 50K
DISTRICT ATTORNEY-NEW YORK,30114,$70K,Above 50K
POLICE DEPARTMENT,70210,$40K,Below 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
DEPARTMENT OF SANITATION,70112,$60K,Above 50K
FIRE DEPARTMENT,70310,$70K,Above 50K
POLICE DEPARTMENT,92110,$100K,Above 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
DEPARTMENT OF SANITATION,70112,$60K,Above 50K
DEPARTMENT OF CITYWIDE ADM,10209,$00K,Below 50K
DEPARTMENT OF HEALTH AND M,5100B,$00K,Below 50K
DEPARTMENT OF EDUCATION,10124,$50K,Below 50K
POLICE DEPARTMENT,70210,$40K,Below 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
POLICE DEPARTMENT,92511,$00K,Below 50K
POLICE DEPARTMENT,12200,$20K,Below 50K
N.Y.C. TRANSIT AUTHORITY,252,$60K,Above 50K
POLICE DEPARTMENT,7026,$170K,Above 50K
N.Y.C. TRANSIT AUTHORITY,252,$140K,Above 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
DEPARTMENT OF EDUCATION,31046,$00K,Below 50K
DEPARTMENT OF CORRECTION,70410,$40K,Below 50K
HRA/DEPARTMENT OF SOCIAL S,10124,$50K,Below 50K
POLICE DEPARTMENT,7021A,$80K,Above 50K
POLICE DEPARTMENT,70235,$80K,Above 50K
DEPARTMENT OF BUILDINGS,60215,$30K,Below 50K
DEPARTMENT OF SANITATION,70112,$60K,Above 50K
POLICE DEPARTMENT,7021B,$90K,Above 50K
DEPARTMENT OF EDUCATION,54503,$30K,Below 50K
DEPARTMENT OF SANITATION,70112,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,813,$60K,Above 50K
DEPARTMENT OF CORRECTION,70410,$40K,Below 50K
CUNY LAGUARDIA COMMUNITY C,4844,$40K,Below 50K
N.Y.C. HOUSING AUTHORITY,10020,$60K,Above 50K
DEPARTMENT OF EDUCATION,50910,$50K,Below 50K
DEPARTMENT OF EDUCATION,6745,$60K,Above 50K
NYC EMPLOYEES' RETIREMENT,11702,$00K,Below 50K
HRA/DEPARTMENT OF SOCIAL S,52314,$40K,Below 50K
DEPARTMENT OF HEALTH AND M,53299,$80K,Above 50K
CUNY QUEENSBOROUGH COMMUNI,10102,$00K,Below 50K
DEPARTMENT OF HOMELESS SER,1002A,$70K,Above 50K
DEPARTMENT OF HOMELESS SER,52311,$50K,Below 50K
CUNY LAGUARDIA COMMUNITY C,10102,$00K,Below 50K
DEPARTMENT OF EDUCATION,56057,$30K,Below 50K
N.Y.C. TRANSIT AUTHORITY,125,$140K,Above 50K
N.Y.C. TRANSIT AUTHORITY,412,$60K,Above 50K
POLICE DEPARTMENT,70210,$40K,Below 50K
HRA/DEPARTMENT OF SOCIAL S,10104,$30K,Below 50K
N.Y.C. TRANSIT AUTHORITY,499,$70K,Above 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
DEPARTMENT OF CORRECTION,81801,$20K,Below 50K
N.Y.C. TRANSIT AUTHORITY,341,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,339,$50K,Below 50K
N.Y.C. TRANSIT AUTHORITY,650,$70K,Above 50K
HRA/DEPARTMENT OF SOCIAL S,52316,$50K,Below 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
DEPARTMENT OF EDUCATION,51221,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,609,$40K,Below 50K
POLICE DEPARTMENT,7021A,$80K,Above 50K
N.Y.C. TRANSIT AUTHORITY,813,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,325,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,650,$70K,Above 50K
DEPARTMENT OF SANITATION,70112,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,339,$50K,Below 50K
DEPARTMENT OF EDUCATION,10031,$80K,Above 50K
N.Y.C. TRANSIT AUTHORITY,609,$60K,Above 50K
DEPARTMENT OF CORRECTION,70410,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,912,$40K,Below 50K
POLICE DEPARTMENT,7021A,$80K,Above 50K
POLICE DEPARTMENT,7021B,$90K,Above 50K
N.Y.C. TRANSIT AUTHORITY,609,$60K,Above 50K
DISTRICT ATTORNEY-BRONX CO,10202,$90K,Above 50K
DEPARTMENT OF EDUCATION,56057,$50K,Below 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
ADMINISTRATION FOR CHILDRE,81803,$30K,Below 50K
N.Y.C. HOUSING AUTHORITY,90645,$20K,Below 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
POLICE DEPARTMENT,70210,$40K,Below 50K
CUNY HOSTOS COMMUNITY COLL,4108,$80K,Above 50K
DEPARTMENT OF PARKS & RECR,91406,$00K,Below 50K
POLICE DEPARTMENT,10144,$30K,Below 50K
ADMINISTRATION FOR CHILDRE,10056,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,910,$60K,Above 50K
POLICE DEPARTMENT,60817,$30K,Below 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
HRA/DEPARTMENT OF SOCIAL S,10124,$40K,Below 50K
DEPARTMENT OF EDUCATION,51221,$60K,Above 50K
DEPARTMENT OF HEALTH AND M,21744,$100K,Above 50K
HRA/DEPARTMENT OF SOCIAL S,31113,$50K,Below 50K
POLICE DEPARTMENT,70210,$50K,Below 50K
CUNY KINGSBOROUGH COMMMUNI,10101,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,791,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,573,$80K,Above 50K
CUNY KINGSBOROUGH COMMMUNI,10101,$00K,Below 50K
POLICE DEPARTMENT,70210,$40K,Below 50K
DEPARTMENT OF ENVIRONMENTA,34615,$40K,Below 50K
CUNY KINGSBOROUGH COMMMUNI,10102,$00K,Below 50K
DEPARTMENT OF EDUCATION,56057,$40K,Below 50K
HRA/DEPARTMENT OF SOCIAL S,52314,$40K,Below 50K
N.Y.C. TRANSIT AUTHORITY,912,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,912,$50K,Below 50K
DEPARTMENT OF CITYWIDE ADM,8297A,$70K,Above 50K
DEPARTMENT OF DESIGN AND C,12626,$50K,Below 50K
OFFICE OF ADMINISTRATIVE T,30087,$90K,Above 50K
DEPARTMENT OF HOMELESS SER,1002A,$60K,Above 50K
HRA/DEPARTMENT OF SOCIAL S,52312,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,341,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,592,$90K,Above 50K
NYC EMPLOYEES' RETIREMENT,40493,$60K,Above 50K
TEACHERS' RETIREMENT SYSTE,40493,$70K,Above 50K
DEPARTMENT OF TRANSPORTATI,20210,$50K,Below 50K
TEACHERS' RETIREMENT SYSTE,40510,$70K,Above 50K
HOUSING PRESERVATION & DEV,22507,$70K,Above 50K
LAW DEPARTMENT,40482,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,117,$140K,Above 50K
CUNY MANHATTAN COMMUNITY C,10102,$00K,Below 50K
CITY COUNCIL,94074,$30K,Below 50K
N.Y.C. TRANSIT AUTHORITY,341,$70K,Above 50K
POLICE DEPARTMENT,30087,$90K,Above 50K
N.Y.C. TRANSIT AUTHORITY,269,$100K,Above 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
DEPARTMENT OF ENVIRONMENTA,20410,$50K,Below 50K
N.Y.C. TRANSIT AUTHORITY,878,$60K,Above 50K
HRA/DEPARTMENT OF SOCIAL S,52304,$40K,Below 50K
DEPARTMENT OF ENVIRONMENTA,20113,$40K,Below 50K
CUNY KINGSBOROUGH COMMMUNI,10102,$00K,Below 50K
CUNY QUEENSBOROUGH COMMUNI,10102,$00K,Below 50K
POLICE DEPARTMENT,70210,$40K,Below 50K
POLICE DEPARTMENT,7021A,$80K,Above 50K
N.Y.C. TRANSIT AUTHORITY,616,$50K,Below 50K
HRA/DEPARTMENT OF SOCIAL S,1002A,$70K,Above 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
CUNY BRONX COMMUNITY COLLE,10102,$00K,Below 50K
ADMINISTRATION FOR CHILDRE,52295,$40K,Below 50K
DEPARTMENT OF SANITATION,70112,$30K,Below 50K
DEPARTMENT OF BUILDINGS,10015,$80K,Above 50K
N.Y.C. TRANSIT AUTHORITY,158,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,339,$50K,Below 50K
N.Y.C. TRANSIT AUTHORITY,325,$60K,Above 50K
ADMINISTRATION FOR CHILDRE,30087,$80K,Above 50K
DEPARTMENT OF BUILDINGS,1002C,$50K,Below 50K
TRIBOROUGH BRIDGE AND TUNN,90807,$70K,Above 50K
ADMINISTRATION FOR CHILDRE,52369,$50K,Below 50K
N.Y.C. TRANSIT AUTHORITY,547,$90K,Above 50K
DISTRICT ATTORNEY - SPECIA,6684,$100K,Above 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
POLICE DEPARTMENT,70205,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,652,$80K,Above 50K
N.Y.C. TRANSIT AUTHORITY,652,$80K,Above 50K
FIRE DEPARTMENT,70310,$70K,Above 50K
BOARD OF ELECTIONS,94206,$50K,Below 50K
POLICE DEPARTMENT,60817,$30K,Below 50K
N.Y.C. TRANSIT AUTHORITY,557,$80K,Above 50K
POLICE DEPARTMENT,70210,$40K,Below 50K
HRA/DEPARTMENT OF SOCIAL S,13632,$90K,Above 50K
FIRE DEPARTMENT,70310,$70K,Above 50K
FIRE DEPARTMENT,70360,$80K,Above 50K
N.Y.C. TRANSIT AUTHORITY,589,$80K,Above 50K
POLICE DEPARTMENT,7021B,$90K,Above 50K
N.Y.C. TRANSIT AUTHORITY,252,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,611,$90K,Above 50K
N.Y.C. TRANSIT AUTHORITY,101,$170K,Above 50K
FIRE DEPARTMENT,70310,$70K,Above 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,325,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,325,$40K,Below 50K
DEPARTMENT OF HEALTH AND M,21849,$70K,Above 50K
DEPARTMENT OF SANITATION,70150,$70K,Above 50K
HOUSING PRESERVATION & DEV,10124,$50K,Below 50K
DEPARTMENT OF ENVIRONMENTA,10081,$80K,Above 50K
TAXI AND LIMOUSINE COMMISS,35116,$30K,Below 50K
DEPARTMENT OF CORRECTION,34202,$90K,Above 50K
HRA/DEPARTMENT OF SOCIAL S,31118,$60K,Above 50K
DEPARTMENT OF SANITATION,70112,$60K,Above 50K
DEPARTMENT OF PARKS & RECR,56058,$60K,Above 50K
DEPARTMENT OF EDUCATION,91915,$00K,Below 50K
CUNY QUEENSBOROUGH COMMUNI,4625,$00K,Below 50K
ADMINISTRATION FOR CHILDRE,52295,$40K,Below 50K
DEPARTMENT OF ENVIRONMENTA,34190,$50K,Below 50K
DEPARTMENT OF DESIGN AND C,10124,$50K,Below 50K
N.Y.C. TRANSIT AUTHORITY,650,$60K,Above 50K
DEPARTMENT OF ENVIRONMENTA,31220,$60K,Above 50K
LAW DEPARTMENT,30112,$60K,Above 50K
DEPARTMENT OF BUSINESS SER,60860,$70K,Above 50K
FIRE DEPARTMENT,31662,$50K,Below 50K
N.Y.C. TRANSIT AUTHORITY,813,$60K,Above 50K
CUNY HOSTOS COMMUNITY COLL,10102,$00K,Below 50K
DEPARTMENT OF PARKS & RECR,80633,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,204,$90K,Above 50K
DEPARTMENT OF CITYWIDE ADM,10209,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,392,$70K,Above 50K
DEPARTMENT OF HEALTH AND M,51022,$00K,Below 50K
DEPARTMENT OF ENVIRONMENTA,91011,$50K,Below 50K
CUNY BRONX COMMUNITY COLLE,4688,$00K,Below 50K
CUNY QUEENSBOROUGH COMMUNI,4605,$00K,Below 50K
DEPARTMENT OF EDUCATION,54503,$30K,Below 50K
N.Y.C. HOUSING AUTHORITY,80201,$50K,Below 50K
POLICE DEPARTMENT,71013,$60K,Above 50K
DEPARTMENT OF INFORMATION,10050,$100K,Above 50K
HOUSING PRESERVATION & DEV,34202,$50K,Below 50K
N.Y.C. TRANSIT AUTHORITY,813,$60K,Above 50K
OFFICE OF MANAGEMENT AND B,6088,$40K,Below 50K
DEPARTMENT OF EDUCATION,B0087,$80K,Above 50K
POLICE DEPARTMENT,21744,$70K,Above 50K
HRA/DEPARTMENT OF SOCIAL S,52304,$40K,Below 50K
DEPARTMENT OF ENVIRONMENTA,56056,$00K,Below 50K
DEPARTMENT OF CITYWIDE ADM,30087,$90K,Above 50K
DEPARTMENT OF BUSINESS SER,1002C,$70K,Above 50K
FIRE DEPARTMENT,70314,$70K,Above 50K
POLICE DEPARTMENT,70210,$40K,Below 50K
FIRE DEPARTMENT,70365,$90K,Above 50K
N.Y.C. TRANSIT AUTHORITY,912,$60K,Above 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
CUNY HOSTOS COMMUNITY COLL,4625,$00K,Below 50K
DEPARTMENT OF CITYWIDE ADM,10209,$00K,Below 50K
TAXI AND LIMOUSINE COMMISS,35116,$30K,Below 50K
POLICE DEPARTMENT,91644,$00K,Below 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
N.Y.C. HOUSING AUTHORITY,92235,$00K,Below 50K
POLICE DEPARTMENT,7021A,$80K,Above 50K
POLICE DEPARTMENT,7021A,$80K,Above 50K
DEPARTMENT OF TRANSPORTATI,90910,$50K,Below 50K
POLICE DEPARTMENT,70260,$110K,Above 50K
POLICE DEPARTMENT,70235,$90K,Above 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
DEPARTMENT OF ENVIRONMENTA,70811,$50K,Below 50K
FIRE DEPARTMENT,53054,$50K,Below 50K
OFFICE OF MANAGEMENT AND B,6088,$50K,Below 50K
FIRE DEPARTMENT,53053,$40K,Below 50K
FIRE DEPARTMENT,70310,$40K,Below 50K
DEPARTMENT OF HEALTH AND M,5100B,$00K,Below 50K
DEPARTMENT OF CITY PLANNIN,22122,$60K,Above 50K
FIRE DEPARTMENT,70310,$70K,Above 50K
DEPARTMENT OF ENVIRONMENTA,34202,$60K,Above 50K
DEPARTMENT OF ENVIRONMENTA,91011,$50K,Below 50K
N.Y.C. TRANSIT AUTHORITY,650,$60K,Above 50K
HRA/DEPARTMENT OF SOCIAL S,52304,$40K,Below 50K
DISTRICT ATTORNEY-NEW YORK,30114,$140K,Above 50K
DEPARTMENT OF PROBATION,12627,$80K,Above 50K
DEPARTMENT OF EDUCATION,56073,$50K,Below 50K
DISTRICT ATTORNEY-NEW YORK,56057,$30K,Below 50K
FIRE DEPARTMENT,70310,$70K,Above 50K
DEPARTMENT OF ENVIRONMENTA,90739,$00K,Below 50K
N.Y.C. HOUSING AUTHORITY,10252,$30K,Below 50K
N.Y.C. HOUSING AUTHORITY,80201,$50K,Below 50K
DEPARTMENT OF EDUCATION,60888,$30K,Below 50K
N.Y.C. TRANSIT AUTHORITY,00T36,$80K,Above 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
DEPARTMENT OF EDUCATION,60888,$20K,Below 50K
DEPARTMENT OF CORRECTION,70410,$70K,Above 50K
HRA/DEPARTMENT OF SOCIAL S,52304,$40K,Below 50K
DEPARTMENT OF CORRECTION,70410,$40K,Below 50K
CUNY LAGUARDIA COMMUNITY C,4689,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,00T34,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,253,$50K,Below 50K
POLICE DEPARTMENT,70210,$50K,Below 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,341,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,392,$80K,Above 50K
N.Y.C. TRANSIT AUTHORITY,269,$100K,Above 50K
ADMINISTRATION FOR CHILDRE,10056,$70K,Above 50K
DEPARTMENT OF SANITATION,70112,$40K,Below 50K
N.Y.C. TRANSIT AUTHORITY,108,$70K,Above 50K
CUNY HUNTER COLLEGE HIGH S,4139,$00K,Below 50K
TRIBOROUGH BRIDGE AND TUNN,90807,$70K,Above 50K
POLICE DEPARTMENT,60817,$30K,Below 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
DEPARTMENT OF EDUCATION,60888,$60K,Above 50K
CUNY HOSTOS COMMUNITY COLL,10102,$00K,Below 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
DEPARTMENT OF CORRECTION,70410,$70K,Above 50K
HRA/DEPARTMENT OF SOCIAL S,52304,$40K,Below 50K
DEPARTMENT OF CITYWIDE ADM,10209,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,341,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,253,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,297,$20K,Below 50K
DEPARTMENT OF ENVIRONMENTA,90756,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,821,$70K,Above 50K
POLICE DEPARTMENT,70235,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,813,$50K,Below 50K
N.Y.C. HOUSING AUTHORITY,12626,$50K,Below 50K
HRA/DEPARTMENT OF SOCIAL S,31113,$50K,Below 50K
N.Y.C. HOUSING AUTHORITY,1002C,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,321,$70K,Above 50K
POLICE DEPARTMENT,71651,$30K,Below 50K
LAW DEPARTMENT,30726,$40K,Below 50K
DEPARTMENT OF CORRECTION,70410,$70K,Above 50K
N.Y.C. HOUSING AUTHORITY,56058,$50K,Below 50K
DEPARTMENT OF CORRECTION,70410,$70K,Above 50K
N.Y.C. HOUSING AUTHORITY,90645,$20K,Below 50K
DEPARTMENT FOR THE AGING,9749,$00K,Below 50K
DEPARTMENT OF HEALTH AND M,10252,$30K,Below 50K
N.Y.C. TRANSIT AUTHORITY,813,$60K,Above 50K
DEPARTMENT OF PARKS & RECR,80633,$00K,Below 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
DEPARTMENT OF CORRECTION,70410,$70K,Above 50K
N.Y.C. HOUSING AUTHORITY,80210,$80K,Above 50K
N.Y.C. TRANSIT AUTHORITY,874,$30K,Below 50K
POLICE DEPARTMENT,70235,$90K,Above 50K
N.Y.C. HOUSING AUTHORITY,90698,$00K,Below 50K
DEPARTMENT OF EDUCATION,13631,$70K,Above 50K
DEPARTMENT OF CORRECTION,31121,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,575,$80K,Above 50K
POLICE DEPARTMENT,70235,$90K,Above 50K
DEPARTMENT OF ENVIRONMENTA,12158,$50K,Below 50K
DEPARTMENT OF SANITATION,70112,$60K,Above 50K
FIRE DEPARTMENT,70310,$70K,Above 50K
DEPARTMENT OF SANITATION,70112,$60K,Above 50K
POLICE DEPARTMENT,70210,$40K,Below 50K
DEPARTMENT OF EDUCATION,54503,$20K,Below 50K
BOARD OF ELECTIONS,94367,$00K,Below 50K
FIRE DEPARTMENT,70310,$70K,Above 50K
DEPARTMENT OF BUILDINGS,1002C,$50K,Below 50K
DEPARTMENT OF CORRECTION,70410,$40K,Below 50K
CITY COUNCIL,94074,$40K,Below 50K
DEPARTMENT OF CORRECTION,70410,$40K,Below 50K
DEPARTMENT OF PARKS & RECR,56057,$50K,Below 50K
POLICE DEPARTMENT,60817,$30K,Below 50K
N.Y.C. TRANSIT AUTHORITY,601,$80K,Above 50K
N.Y.C. TRANSIT AUTHORITY,253,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,405,$60K,Above 50K
DEPARTMENT OF EDUCATION,B0087,$80K,Above 50K
FIRE DEPARTMENT,70310,$70K,Above 50K
DEPARTMENT OF BUILDINGS,1002C,$50K,Below 50K
DEPARTMENT OF SANITATION,10251,$30K,Below 50K
POLICE DEPARTMENT,7023B,$100K,Above 50K
POLICE DEPARTMENT,70260,$110K,Above 50K
DEPARTMENT OF INFORMATION,13692,$130K,Above 50K
N.Y.C. TRANSIT AUTHORITY,813,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,339,$50K,Below 50K
N.Y.C. TRANSIT AUTHORITY,326,$100K,Above 50K
CUNY BRONX COMMUNITY COLLE,4090,$40K,Below 50K
POLICE DEPARTMENT,21849,$100K,Above 50K
DEPARTMENT OF CORRECTION,70467,$90K,Above 50K
CUNY LAGUARDIA COMMUNITY C,4293,$00K,Below 50K
DEPARTMENT OF CORRECTION,70410,$70K,Above 50K
DEPARTMENT OF EDUCATION,12158,$80K,Above 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
POLICE DEPARTMENT,70235,$80K,Above 50K
DEPARTMENT OF TRANSPORTATI,10251,$00K,Below 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,325,$60K,Above 50K
HRA/DEPARTMENT OF SOCIAL S,10104,$30K,Below 50K
HRA/DEPARTMENT OF SOCIAL S,10104,$30K,Below 50K
